alert_id,entity_id,asset_id,category,severity,created_at,first_ack_at,closed_at,disposition,escalated,escalated_at,case_id
AL-000005293,CSE-014,AST-014-1,malware,low,2026-08-04T04:39:00+00:00,2026-08-04T04:44:00+00:00,2026-08-04T05:53:00+00:00,false_positive,False,,
AL-000005294,CSE-014,AST-014-2,malware,low,2026-08-08T00:09:00+00:00,2026-08-08T00:14:00+00:00,2026-08-08T01:41:00+00:00,benign,False,,
AL-000005295,CSE-014,AST-014-2,intrusion,medium,2026-08-10T17:40:00+00:00,2026-08-10T17:45:00+00:00,2026-08-11T03:23:00+00:00,false_positive,False,,
AL-000005296,CSE-014,AST-014-1,intrusion,medium,2026-08-09T10:30:00+00:00,2026-08-09T10:35:00+00:00,2026-08-09T16:09:00+00:00,false_positive,False,,
AL-000005297,CSE-014,AST-014-3,phishing,low,2026-08-28T06:48:00+00:00,2026-08-28T06:53:00+00:00,2026-08-28T10:41:00+00:00,benign,False,,
AL-000005298,CSE-014,AST-014-3,phishing,critical,2026-08-09T20:28:00+00:00,2026-08-09T20:33:00+00:00,2026-08-10T05:29:00+00:00,benign,False,,
AL-000005299,CSE-014,AST-014-2,DoS,medium,2026-08-17T15:01:00+00:00,2026-08-17T15:06:00+00:00,2026-08-17T20:34:00+00:00,true_positive,False,,
AL-000005300,CSE-014,AST-014-1,DoS,medium,2026-08-24T04:44:00+00:00,2026-08-24T04:49:00+00:00,2026-08-24T08:22:00+00:00,false_positive,False,,
AL-000005301,CSE-014,AST-014-1,malware,medium,2026-08-07T11:48:00+00:00,2026-08-07T11:53:00+00:00,2026-08-07T21:20:00+00:00,true_positive,False,,
AL-000005302,CSE-014,AST-014-1,intrusion,critical,2026-08-03T20:02:00+00:00,2026-08-03T20:07:00+00:00,2026-08-04T03:53:00+00:00,true_positive,True,2026-08-03T20:32:00+00:00,
AL-000005303,CSE-014,AST-014-1,phishing,high,2026-08-08T08:00:00+00:00,2026-08-08T08:05:00+00:00,2026-08-08T15:32:00+00:00,benign,False,,
AL-000005304,CSE-014,AST-014-3,intrusion,high,2026-08-20T01:06:00+00:00,2026-08-20T01:11:00+00:00,2026-08-20T09:36:00+00:00,false_positive,False,,
AL-000005305,CSE-014,AST-014-2,DoS,high,2026-08-08T21:26:00+00:00,2026-08-08T21:31:00+00:00,2026-08-09T05:45:00+00:00,unresolved,False,,
AL-000005306,CSE-014,AST-014-1,phishing,low,2026-08-19T02:01:00+00:00,2026-08-19T02:06:00+00:00,2026-08-19T05:22:00+00:00,true_positive,False,,
AL-000005307,CSE-014,AST-014-2,intrusion,low,2026-08-05T21:00:00+00:00,2026-08-05T21:05:00+00:00,2026-08-06T01:30:00+00:00,false_positive,False,,
AL-000005308,CSE-014,AST-014-2,intrusion,critical,2026-08-08T21:53:00+00:00,2026-08-08T21:58:00+00:00,2026-08-09T05:04:00+00:00,false_positive,False,,
AL-000005309,CSE-014,AST-014-1,DoS,critical,2026-08-27T19:59:00+00:00,2026-08-27T20:04:00+00:00,2026-08-28T04:28:00+00:00,unresolved,False,,
AL-000005310,CSE-014,AST-014-2,intrusion,high,2026-08-06T21:42:00+00:00,2026-08-06T21:47:00+00:00,2026-08-07T05:55:00+00:00,false_positive,False,,
AL-000005311,CSE-014,AST-014-1,intrusion,low,2026-08-12T08:57:00+00:00,2026-08-12T09:02:00+00:00,2026-08-12T13:22:00+00:00,benign,False,,
AL-000005312,CSE-014,AST-014-3,phishing,high,2026-08-17T07:49:00+00:00,2026-08-17T07:54:00+00:00,2026-08-17T15:33:00+00:00,true_positive,False,,
AL-000005313,CSE-014,AST-014-3,DoS,low,2026-08-18T14:12:00+00:00,2026-08-18T14:17:00+00:00,2026-08-18T22:24:00+00:00,benign,False,,
AL-000005314,CSE-014,AST-014-3,phishing,medium,2026-08-09T13:57:00+00:00,2026-08-09T14:02:00+00:00,2026-08-09T18:20:00+00:00,benign,False,,
AL-000005315,CSE-014,AST-014-1,DoS,high,2026-08-01T16:27:00+00:00,2026-08-01T16:32:00+00:00,2026-08-01T23:47:00+00:00,true_positive,False,,
AL-000005316,CSE-014,AST-014-3,intrusion,medium,2026-08-06T18:58:00+00:00,2026-08-06T19:03:00+00:00,2026-08-06T22:43:00+00:00,false_positive,False,,
AL-000005317,CSE-014,AST-014-1,phishing,low,2026-08-25T11:15:00+00:00,2026-08-25T11:20:00+00:00,2026-08-25T13:13:00+00:00,benign,False,,
AL-000005318,CSE-014,AST-014-3,malware,high,2026-08-30T04:10:00+00:00,2026-08-30T04:15:00+00:00,2026-08-30T12:27:00+00:00,benign,False,,
AL-000005319,CSE-014,AST-014-3,phishing,low,2026-08-13T18:49:00+00:00,2026-08-13T18:54:00+00:00,2026-08-13T23:55:00+00:00,unresolved,False,,
AL-000005320,CSE-014,AST-014-1,phishing,high,2026-08-27T05:55:00+00:00,2026-08-27T06:00:00+00:00,2026-08-27T13:30:00+00:00,unresolved,False,,
AL-000005321,CSE-014,AST-014-1,DoS,high,2026-08-01T15:06:00+00:00,2026-08-01T15:11:00+00:00,2026-08-01T23:15:00+00:00,true_positive,False,,
AL-000005322,CSE-014,AST-014-1,malware,high,2026-08-07T08:18:00+00:00,2026-08-07T08:23:00+00:00,2026-08-07T17:11:00+00:00,benign,False,,
AL-000005323,CSE-014,AST-014-2,intrusion,medium,2026-08-02T14:58:00+00:00,2026-08-02T15:03:00+00:00,2026-08-02T18:49:00+00:00,false_positive,False,,
AL-000005324,CSE-014,AST-014-3,phishing,high,2026-08-12T18:03:00+00:00,2026-08-12T18:08:00+00:00,2026-08-13T02:29:00+00:00,benign,False,,
AL-000005325,CSE-014,AST-014-2,malware,high,2026-08-04T18:39:00+00:00,2026-08-04T18:44:00+00:00,2026-08-05T01:52:00+00:00,false_positive,False,,
AL-000005326,CSE-014,AST-014-3,DoS,low,2026-08-28T08:58:00+00:00,2026-08-28T09:03:00+00:00,2026-08-28T10:42:00+00:00,benign,False,,
AL-000005327,CSE-014,AST-014-1,malware,medium,2026-08-16T09:51:00+00:00,2026-08-16T09:56:00+00:00,2026-08-16T19:03:00+00:00,false_positive,False,,
AL-000005328,CSE-014,AST-014-2,malware,low,2026-08-03T02:18:00+00:00,2026-08-03T02:23:00+00:00,2026-08-03T05:03:00+00:00,unresolved,False,,
AL-000005329,CSE-014,AST-014-3,DoS,low,2026-08-29T20:05:00+00:00,2026-08-29T20:10:00+00:00,2026-08-30T03:53:00+00:00,false_positive,False,,
AL-000005330,CSE-014,AST-014-2,intrusion,low,2026-08-11T07:42:00+00:00,2026-08-11T07:47:00+00:00,2026-08-11T17:07:00+00:00,benign,False,,
AL-000005331,CSE-014,AST-014-1,phishing,low,2026-08-24T10:50:00+00:00,2026-08-24T10:55:00+00:00,2026-08-24T19:04:00+00:00,false_positive,False,,
AL-000005332,CSE-014,AST-014-3,phishing,high,2026-08-08T12:30:00+00:00,2026-08-08T12:35:00+00:00,2026-08-08T19:59:00+00:00,benign,False,,
AL-000005333,CSE-014,AST-014-1,DoS,low,2026-08-21T02:45:00+00:00,2026-08-21T02:50:00+00:00,2026-08-21T06:08:00+00:00,false_positive,False,,
AL-000005334,CSE-014,AST-014-1,malware,medium,2026-08-27T01:34:00+00:00,2026-08-27T01:39:00+00:00,2026-08-27T03:27:00+00:00,benign,False,,
AL-000005335,CSE-014,AST-014-1,phishing,high,2026-08-26T19:59:00+00:00,2026-08-26T20:04:00+00:00,2026-08-27T04:16:00+00:00,false_positive,False,,
AL-000005336,CSE-014,AST-014-3,DoS,critical,2026-08-28T13:15:00+00:00,2026-08-28T13:20:00+00:00,2026-08-28T21:46:00+00:00,unresolved,False,,
AL-000005337,CSE-014,AST-014-2,malware,high,2026-08-12T17:50:00+00:00,2026-08-12T17:55:00+00:00,2026-08-13T01:32:00+00:00,true_positive,False,,
AL-000005338,CSE-014,AST-014-1,phishing,low,2026-08-17T19:53:00+00:00,2026-08-17T19:58:00+00:00,2026-08-18T04:07:00+00:00,true_positive,False,,
AL-000005339,CSE-014,AST-014-1,malware,medium,2026-08-22T11:26:00+00:00,2026-08-22T11:31:00+00:00,2026-08-22T21:03:00+00:00,benign,False,,
AL-000005340,CSE-014,AST-014-1,intrusion,low,2026-08-26T20:53:00+00:00,2026-08-26T20:58:00+00:00,2026-08-27T06:06:00+00:00,false_positive,False,,
AL-000005341,CSE-014,AST-014-2,malware,medium,2026-08-04T09:18:00+00:00,2026-08-04T09:23:00+00:00,2026-08-04T12:20:00+00:00,benign,False,,
AL-000005342,CSE-014,AST-014-1,DoS,low,2026-08-23T16:47:00+00:00,2026-08-23T16:52:00+00:00,2026-08-23T17:51:00+00:00,true_positive,False,,
AL-000005343,CSE-014,AST-014-1,DoS,low,2026-08-29T19:28:00+00:00,2026-08-29T19:33:00+00:00,2026-08-30T02:03:00+00:00,true_positive,False,,
AL-000005344,CSE-014,AST-014-3,DoS,critical,2026-08-12T12:13:00+00:00,2026-08-12T12:18:00+00:00,2026-08-12T19:51:00+00:00,false_positive,False,,
AL-000005345,CSE-014,AST-014-3,malware,high,2026-08-26T23:28:00+00:00,2026-08-26T23:33:00+00:00,2026-08-27T07:56:00+00:00,benign,False,,
AL-000005346,CSE-014,AST-014-1,malware,low,2026-08-28T22:27:00+00:00,2026-08-28T22:32:00+00:00,2026-08-29T06:27:00+00:00,benign,False,,
AL-000005347,CSE-014,AST-014-3,DoS,low,2026-08-26T17:15:00+00:00,2026-08-26T17:20:00+00:00,2026-08-27T01:21:00+00:00,benign,False,,
AL-000005348,CSE-014,AST-014-2,intrusion,low,2026-08-25T15:21:00+00:00,2026-08-25T15:26:00+00:00,2026-08-25T19:49:00+00:00,false_positive,False,,
AL-000005349,CSE-014,AST-014-1,intrusion,low,2026-08-14T03:49:00+00:00,2026-08-14T03:54:00+00:00,2026-08-14T10:30:00+00:00,true_positive,False,,
AL-000005350,CSE-014,AST-014-2,malware,low,2026-08-20T16:38:00+00:00,2026-08-20T16:43:00+00:00,2026-08-20T20:07:00+00:00,benign,False,,
AL-000005351,CSE-014,AST-014-3,malware,high,2026-08-20T02:50:00+00:00,2026-08-20T02:55:00+00:00,2026-08-20T10:59:00+00:00,benign,False,,
AL-000005352,CSE-014,AST-014-1,phishing,medium,2026-08-12T13:46:00+00:00,2026-08-12T13:51:00+00:00,2026-08-12T22:12:00+00:00,benign,False,,
AL-000005353,CSE-014,AST-014-1,malware,medium,2026-08-26T10:47:00+00:00,2026-08-26T10:52:00+00:00,2026-08-26T17:18:00+00:00,false_positive,False,,
AL-000005354,CSE-014,AST-014-1,DoS,low,2026-08-12T15:05:00+00:00,2026-08-12T15:10:00+00:00,2026-08-12T22:08:00+00:00,benign,False,,
AL-000005355,CSE-014,AST-014-1,intrusion,low,2026-08-23T02:02:00+00:00,2026-08-23T02:07:00+00:00,2026-08-23T11:45:00+00:00,unresolved,False,,
AL-000005356,CSE-014,AST-014-3,DoS,medium,2026-08-10T09:08:00+00:00,2026-08-10T09:13:00+00:00,2026-08-10T12:22:00+00:00,benign,False,,
AL-000005357,CSE-014,AST-014-3,intrusion,medium,2026-08-06T23:27:00+00:00,2026-08-06T23:32:00+00:00,2026-08-07T08:57:00+00:00,benign,False,,
AL-000005358,CSE-014,AST-014-1,DoS,low,2026-08-22T19:39:00+00:00,2026-08-22T19:44:00+00:00,2026-08-22T21:48:00+00:00,false_positive,False,,
AL-000005359,CSE-014,AST-014-1,DoS,high,2026-08-02T07:39:00+00:00,2026-08-02T07:44:00+00:00,2026-08-02T15:29:00+00:00,benign,False,,
AL-000005360,CSE-014,AST-014-2,intrusion,low,2026-08-02T07:47:00+00:00,2026-08-02T07:52:00+00:00,2026-08-02T15:24:00+00:00,false_positive,False,,
AL-000005361,CSE-014,AST-014-1,malware,low,2026-08-06T06:20:00+00:00,2026-08-06T06:25:00+00:00,2026-08-06T08:49:00+00:00,false_positive,False,,
AL-000005362,CSE-014,AST-014-1,malware,high,2026-08-05T10:57:00+00:00,2026-08-05T11:02:00+00:00,2026-08-05T19:44:00+00:00,benign,False,,
AL-000005363,CSE-014,AST-014-2,phishing,critical,2026-08-28T15:12:00+00:00,2026-08-28T15:17:00+00:00,2026-08-28T23:04:00+00:00,benign,False,,
AL-000005364,CSE-014,AST-014-1,DoS,medium,2026-08-08T23:19:00+00:00,2026-08-08T23:24:00+00:00,2026-08-09T06:01:00+00:00,false_positive,False,,
AL-000005365,CSE-014,AST-014-1,malware,low,2026-08-12T11:52:00+00:00,2026-08-12T11:57:00+00:00,2026-08-12T13:18:00+00:00,benign,False,,
AL-000005366,CSE-014,AST-014-1,intrusion,low,2026-08-05T19:31:00+00:00,2026-08-05T19:36:00+00:00,2026-08-06T03:00:00+00:00,false_positive,False,,
AL-000005367,CSE-014,AST-014-2,intrusion,high,2026-08-28T17:14:00+00:00,2026-08-28T17:19:00+00:00,2026-08-29T01:14:00+00:00,false_positive,False,,
AL-000005368,CSE-014,AST-014-1,intrusion,high,2026-08-20T17:00:00+00:00,2026-08-20T17:05:00+00:00,2026-08-21T00:28:00+00:00,true_positive,False,,
AL-000005369,CSE-014,AST-014-1,DoS,low,2026-08-12T12:33:00+00:00,2026-08-12T12:38:00+00:00,2026-08-12T20:39:00+00:00,true_positive,False,,
AL-000005370,CSE-014,AST-014-2,DoS,medium,2026-08-03T06:54:00+00:00,2026-08-03T06:59:00+00:00,2026-08-03T16:21:00+00:00,benign,False,,
AL-000005371,CSE-014,AST-014-2,DoS,high,2026-08-19T15:55:00+00:00,2026-08-19T16:00:00+00:00,2026-08-20T00:58:00+00:00,false_positive,False,,
AL-000005372,CSE-014,AST-014-1,malware,medium,2026-08-06T08:34:00+00:00,2026-08-06T08:39:00+00:00,2026-08-06T17:19:00+00:00,benign,False,,
AL-000005373,CSE-014,AST-014-3,intrusion,low,2026-08-06T19:44:00+00:00,2026-08-06T19:49:00+00:00,2026-08-06T23:33:00+00:00,true_positive,False,,
AL-000005374,CSE-014,AST-014-1,phishing,critical,2026-08-12T09:03:00+00:00,2026-08-12T09:08:00+00:00,2026-08-12T16:03:00+00:00,benign,False,,
AL-000005375,CSE-014,AST-014-2,phishing,medium,2026-08-20T01:13:00+00:00,2026-08-20T01:18:00+00:00,2026-08-20T06:22:00+00:00,false_positive,False,,
AL-000005376,CSE-014,AST-014-2,intrusion,medium,2026-08-10T13:10:00+00:00,2026-08-10T13:15:00+00:00,2026-08-10T19:01:00+00:00,false_positive,False,,
AL-000005377,CSE-014,AST-014-2,malware,low,2026-08-23T15:36:00+00:00,2026-08-23T15:41:00+00:00,2026-08-23T19:34:00+00:00,false_positive,False,,
AL-000005378,CSE-014,AST-014-1,malware,low,2026-08-24T11:44:00+00:00,2026-08-24T11:49:00+00:00,2026-08-24T20:50:00+00:00,benign,False,,
AL-000005379,CSE-014,AST-014-3,intrusion,high,2026-08-25T08:23:00+00:00,2026-08-25T08:28:00+00:00,2026-08-25T16:59:00+00:00,benign,False,,
AL-000005380,CSE-014,AST-014-2,phishing,low,2026-08-10T04:03:00+00:00,2026-08-10T04:08:00+00:00,2026-08-10T10:17:00+00:00,false_positive,False,,
AL-000005381,CSE-014,AST-014-3,intrusion,high,2026-08-04T19:31:00+00:00,2026-08-04T19:36:00+00:00,2026-08-05T03:09:00+00:00,benign,False,,
AL-000005382,CSE-014,AST-014-1,DoS,medium,2026-08-25T18:02:00+00:00,2026-08-25T18:07:00+00:00,2026-08-26T01:08:00+00:00,false_positive,False,,
AL-000005383,CSE-014,AST-014-1,malware,high,2026-08-22T10:58:00+00:00,2026-08-22T11:03:00+00:00,2026-08-22T18:29:00+00:00,false_positive,False,,
AL-000005384,CSE-014,AST-014-2,intrusion,low,2026-08-18T06:31:00+00:00,2026-08-18T06:36:00+00:00,2026-08-18T13:42:00+00:00,benign,False,,
AL-000005385,CSE-014,AST-014-2,DoS,low,2026-08-27T02:00:00+00:00,2026-08-27T02:05:00+00:00,2026-08-27T03:38:00+00:00,false_positive,False,,
AL-000005386,CSE-014,AST-014-2,phishing,medium,2026-08-22T11:16:00+00:00,2026-08-22T11:21:00+00:00,2026-08-22T13:55:00+00:00,benign,False,,
AL-000005387,CSE-014,AST-014-2,DoS,medium,2026-08-18T01:29:00+00:00,2026-08-18T01:34:00+00:00,2026-08-18T07:52:00+00:00,false_positive,False,,
AL-000005388,CSE-014,AST-014-2,phishing,high,2026-08-16T19:58:00+00:00,2026-08-16T20:03:00+00:00,2026-08-17T03:04:00+00:00,true_positive,False,,
AL-000005389,CSE-014,AST-014-2,intrusion,low,2026-08-06T16:26:00+00:00,2026-08-06T16:31:00+00:00,2026-08-06T23:09:00+00:00,benign,False,,
AL-000005390,CSE-014,AST-014-1,phishing,medium,2026-08-08T05:06:00+00:00,2026-08-08T05:11:00+00:00,2026-08-08T13:58:00+00:00,true_positive,False,,
AL-000005391,CSE-014,AST-014-1,phishing,high,2026-08-08T16:29:00+00:00,2026-08-08T16:34:00+00:00,2026-08-09T00:05:00+00:00,benign,False,,
AL-000005392,CSE-014,AST-014-2,DoS,medium,2026-08-22T15:20:00+00:00,2026-08-22T15:25:00+00:00,2026-08-22T22:48:00+00:00,benign,False,,
AL-000005393,CSE-014,AST-014-3,malware,medium,2026-08-12T02:48:00+00:00,2026-08-12T02:53:00+00:00,2026-08-12T05:19:00+00:00,benign,False,,
AL-000005394,CSE-014,AST-014-2,malware,low,2026-08-10T07:22:00+00:00,2026-08-10T07:27:00+00:00,2026-08-10T11:05:00+00:00,false_positive,False,,
AL-000005395,CSE-014,AST-014-3,phishing,high,2026-08-06T19:31:00+00:00,2026-08-06T19:36:00+00:00,2026-08-07T02:31:00+00:00,false_positive,False,,
AL-000005396,CSE-014,AST-014-1,malware,low,2026-08-09T10:25:00+00:00,2026-08-09T10:30:00+00:00,2026-08-09T19:15:00+00:00,true_positive,False,,
AL-000005397,CSE-014,AST-014-1,phishing,medium,2026-08-10T10:23:00+00:00,2026-08-10T10:28:00+00:00,2026-08-10T16:50:00+00:00,true_positive,False,,
AL-000005398,CSE-014,AST-014-3,malware,high,2026-08-28T03:26:00+00:00,2026-08-28T03:31:00+00:00,2026-08-28T11:25:00+00:00,benign,False,,
AL-000005399,CSE-014,AST-014-1,DoS,high,2026-08-12T23:30:00+00:00,2026-08-12T23:35:00+00:00,2026-08-13T07:07:00+00:00,benign,False,,
AL-000005400,CSE-014,AST-014-2,intrusion,medium,2026-08-16T02:33:00+00:00,2026-08-16T02:38:00+00:00,2026-08-16T09:43:00+00:00,false_positive,False,,
AL-000005401,CSE-014,AST-014-1,malware,low,2026-08-05T10:32:00+00:00,2026-08-05T10:37:00+00:00,2026-08-05T12:43:00+00:00,false_positive,False,,
AL-000005402,CSE-014,AST-014-3,intrusion,medium,2026-08-03T21:02:00+00:00,2026-08-03T21:07:00+00:00,2026-08-04T05:57:00+00:00,benign,False,,
AL-000005403,CSE-014,AST-014-2,malware,low,2026-08-03T13:44:00+00:00,2026-08-03T13:49:00+00:00,2026-08-03T16:44:00+00:00,benign,False,,
AL-000005404,CSE-014,AST-014-2,malware,low,2026-08-08T17:14:00+00:00,2026-08-08T17:19:00+00:00,2026-08-09T00:31:00+00:00,false_positive,False,,
AL-000005405,CSE-014,AST-014-1,malware,low,2026-08-26T01:09:00+00:00,2026-08-26T01:14:00+00:00,2026-08-26T06:27:00+00:00,benign,False,,
AL-000005406,CSE-014,AST-014-3,phishing,low,2026-08-04T16:39:00+00:00,2026-08-04T16:44:00+00:00,2026-08-04T19:54:00+00:00,unresolved,False,,
AL-000005407,CSE-014,AST-014-3,malware,medium,2026-08-10T22:06:00+00:00,2026-08-10T22:11:00+00:00,2026-08-11T04:53:00+00:00,benign,False,,
AL-000005408,CSE-014,AST-014-3,intrusion,high,2026-08-27T18:11:00+00:00,2026-08-27T18:16:00+00:00,2026-08-28T02:29:00+00:00,true_positive,False,,
AL-000005409,CSE-014,AST-014-1,intrusion,low,2026-08-14T15:12:00+00:00,2026-08-14T15:17:00+00:00,2026-08-14T17:11:00+00:00,false_positive,False,,
AL-000005410,CSE-014,AST-014-2,intrusion,high,2026-08-25T22:35:00+00:00,2026-08-25T22:40:00+00:00,2026-08-26T05:59:00+00:00,benign,False,,
AL-000005411,CSE-014,AST-014-2,intrusion,medium,2026-08-15T23:55:00+00:00,2026-08-16T00:00:00+00:00,2026-08-16T04:37:00+00:00,benign,False,,
AL-000005412,CSE-014,AST-014-2,DoS,high,2026-08-08T11:45:00+00:00,2026-08-08T11:50:00+00:00,2026-08-08T18:45:00+00:00,false_positive,False,,
AL-000005413,CSE-014,AST-014-3,malware,medium,2026-08-26T23:07:00+00:00,2026-08-26T23:12:00+00:00,2026-08-27T05:21:00+00:00,benign,False,,
AL-000005414,CSE-014,AST-014-3,malware,low,2026-08-10T09:07:00+00:00,2026-08-10T09:12:00+00:00,2026-08-10T16:22:00+00:00,benign,False,,
AL-000005415,CSE-014,AST-014-3,phishing,high,2026-08-01T20:14:00+00:00,2026-08-01T20:19:00+00:00,2026-08-02T04:45:00+00:00,benign,False,,
AL-000005416,CSE-014,AST-014-1,malware,medium,2026-08-09T19:13:00+00:00,2026-08-09T19:18:00+00:00,2026-08-09T23:15:00+00:00,true_positive,False,,
AL-000005417,CSE-014,AST-014-1,intrusion,medium,2026-08-10T22:11:00+00:00,2026-08-10T22:16:00+00:00,2026-08-11T05:46:00+00:00,benign,False,,
AL-000005418,CSE-014,AST-014-3,malware,high,2026-08-25T02:54:00+00:00,2026-08-25T02:59:00+00:00,2026-08-25T10:59:00+00:00,false_positive,False,,
AL-000005419,CSE-014,AST-014-3,DoS,medium,2026-08-02T15:02:00+00:00,2026-08-02T15:07:00+00:00,2026-08-02T22:34:00+00:00,false_positive,False,,
AL-000005420,CSE-014,AST-014-2,DoS,medium,2026-08-23T16:23:00+00:00,2026-08-23T16:28:00+00:00,2026-08-23T20:16:00+00:00,false_positive,False,,
AL-000005421,CSE-014,AST-014-3,phishing,low,2026-08-19T09:46:00+00:00,2026-08-19T09:51:00+00:00,2026-08-19T19:41:00+00:00,benign,False,,
AL-000005422,CSE-014,AST-014-3,phishing,high,2026-08-25T11:13:00+00:00,2026-08-25T11:18:00+00:00,2026-08-25T19:02:00+00:00,benign,False,,
AL-000005423,CSE-014,AST-014-1,DoS,low,2026-08-08T21:43:00+00:00,2026-08-08T21:48:00+00:00,2026-08-08T23:15:00+00:00,benign,False,,
AL-000005424,CSE-014,AST-014-2,intrusion,low,2026-08-22T23:22:00+00:00,2026-08-22T23:27:00+00:00,2026-08-23T07:09:00+00:00,benign,False,,
AL-000005425,CSE-014,AST-014-2,DoS,low,2026-08-30T01:07:00+00:00,2026-08-30T01:12:00+00:00,2026-08-30T08:21:00+00:00,benign,False,,
AL-000005426,CSE-014,AST-014-1,phishing,high,2026-08-15T08:30:00+00:00,2026-08-15T08:35:00+00:00,2026-08-15T15:30:00+00:00,false_positive,False,,
AL-000005427,CSE-014,AST-014-3,DoS,high,2026-08-21T23:08:00+00:00,2026-08-21T23:13:00+00:00,2026-08-22T06:49:00+00:00,true_positive,False,,
AL-000005428,CSE-014,AST-014-2,phishing,high,2026-08-10T19:04:00+00:00,2026-08-10T19:09:00+00:00,2026-08-11T04:04:00+00:00,false_positive,False,,
AL-000005429,CSE-014,AST-014-1,intrusion,low,2026-08-08T04:06:00+00:00,2026-08-08T04:11:00+00:00,2026-08-08T12:48:00+00:00,benign,False,,
AL-000005430,CSE-014,AST-014-3,intrusion,medium,2026-08-03T03:00:00+00:00,2026-08-03T03:05:00+00:00,2026-08-03T05:43:00+00:00,benign,False,,
AL-000005431,CSE-014,AST-014-1,DoS,medium,2026-08-16T10:31:00+00:00,2026-08-16T10:36:00+00:00,2026-08-16T16:23:00+00:00,benign,False,,
AL-000005432,CSE-014,AST-014-1,malware,medium,2026-08-28T23:34:00+00:00,2026-08-28T23:39:00+00:00,2026-08-29T08:29:00+00:00,unresolved,False,,
AL-000005433,CSE-014,AST-014-2,phishing,medium,2026-08-19T23:11:00+00:00,2026-08-19T23:16:00+00:00,2026-08-20T08:30:00+00:00,true_positive,False,,
AL-000005434,CSE-014,AST-014-2,DoS,high,2026-08-20T06:37:00+00:00,2026-08-20T06:42:00+00:00,2026-08-20T15:37:00+00:00,false_positive,False,,
AL-000005435,CSE-014,AST-014-1,DoS,high,2026-08-22T02:02:00+00:00,2026-08-22T02:07:00+00:00,2026-08-22T09:38:00+00:00,benign,False,,
AL-000005436,CSE-014,AST-014-2,DoS,high,2026-08-03T00:30:00+00:00,2026-08-03T00:35:00+00:00,2026-08-03T08:35:00+00:00,false_positive,False,,
AL-000005437,CSE-014,AST-014-1,malware,medium,2026-08-02T00:26:00+00:00,2026-08-02T00:31:00+00:00,2026-08-02T06:20:00+00:00,false_positive,False,,
AL-000005438,CSE-014,AST-014-2,intrusion,low,2026-08-25T12:36:00+00:00,2026-08-25T12:41:00+00:00,2026-08-25T18:04:00+00:00,benign,False,,
AL-000005439,CSE-014,AST-014-2,phishing,low,2026-08-11T06:20:00+00:00,2026-08-11T06:25:00+00:00,2026-08-11T09:03:00+00:00,unresolved,False,,
AL-000005440,CSE-014,AST-014-2,intrusion,high,2026-08-18T23:26:00+00:00,2026-08-18T23:31:00+00:00,2026-08-19T07:24:00+00:00,false_positive,False,,
AL-000005441,CSE-014,AST-014-2,phishing,low,2026-08-12T07:12:00+00:00,2026-08-12T07:17:00+00:00,2026-08-12T16:49:00+00:00,true_positive,False,,
AL-000005442,CSE-014,AST-014-1,malware,medium,2026-08-03T21:29:00+00:00,2026-08-03T21:34:00+00:00,2026-08-04T04:12:00+00:00,benign,False,,
AL-000005443,CSE-014,AST-014-3,intrusion,medium,2026-08-27T21:09:00+00:00,2026-08-27T21:14:00+00:00,2026-08-28T05:49:00+00:00,benign,False,,
AL-000005444,CSE-014,AST-014-2,malware,medium,2026-08-10T02:25:00+00:00,2026-08-10T02:30:00+00:00,2026-08-10T09:04:00+00:00,true_positive,False,,
AL-000005445,CSE-014,AST-014-1,DoS,medium,2026-08-13T02:23:00+00:00,2026-08-13T02:28:00+00:00,2026-08-13T06:37:00+00:00,true_positive,False,,
AL-000005446,CSE-014,AST-014-1,malware,low,2026-08-30T03:21:00+00:00,2026-08-30T03:26:00+00:00,2026-08-30T12:23:00+00:00,false_positive,False,,
AL-000005447,CSE-014,AST-014-1,DoS,medium,2026-08-16T16:26:00+00:00,2026-08-16T16:31:00+00:00,2026-08-16T20:48:00+00:00,false_positive,False,,
